Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,16/09/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Nigeria,NGA,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,15.35000038,,,,,,,,,,,,,,,,,,,,,,,,,9.847900391,,9.997099876,8.127699852,7.664199829,12.35709953,13.8032999,,18.30730057,
Nigeria,NGA,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,,,,87.97000122,,,,,,,,,,,,,,,,,,,,79.81999969,,,78.33999634,,,,,71.19999695,,,,,,,,,,,,,63.54000092,,,,,,,64.21600342,,59.09360123,,,,,,60.88909912,
Nigeria,NGA,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.95500183,34.85200119,34.61299896,34.26100159,33.82300186,33.32899857,33.19400024,32.96300125,32.67399979,32.37200165,32.0909996,32.2179985,32.30099869,32.35499954,32.38800049,32.40800095,32.70299911,32.90800095,33.04299927,33.13000107,33.18199921,33.35499954,29.68600082,26.22400093,28.4260006,30.87899971,33.56999969,33.34199905,32.98699951,32.93299866,32.88100052
Nigeria,NGA,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4,6.805263,,,,,,,,,
Nigeria,NGA,"Informal employment, male (% of total non-agricultural employment)",SL.ISV.IFRM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.92700195,75.69299984,75.75400066,75.79800129,75.61900139,75.41700172,75.30899811,75.25400162,75.12500191,74.74700165,74.625,74.20899773,73.90099907,73.54300117,73.28899956,73.07700062,72.83599854,72.56799984,72.34499836,71.92800045,71.70599937,71.97699928,72.19399929,72.10199833,72.07800198,72.14600086,71.97699833,71.8569994,71.77699852,71.69399881
Nigeria,NGA,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7548008,,21.19910049,,,,,,26.04660034,
Nigeria,NGA,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.10992247,9.680719224,9.74,6.841553457,7.745451612,8.588608049,8.511710526,,,
Nigeria,NGA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,53.3,,,,,,,57.1,,,,63.5,,,,,,,53.5,,,,,,53.5,,,,,,,,,,,
Nigeria,NGA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.246135235,4.999189854,3.881032705,7.252446651,11.57212353,13.93562126,14.08893681,13.94678783,14.51358032,10.97976971,10.43734169,12.18758965,14.9988575,14.66349983,14.3664856,16.08044052,10.33370018,10.48497009,,,
Nigeria,NGA,Proportion of population pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,10.4,,,,12.9,14,,,9.5,,17.3,7.1,7,9.6,,5.5,,
Nigeria,NGA,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,6.7,,,,13.5,10.2,,,3.2,,4.8,1.8,1.8,1.7,,2.3,,
Nigeria,NGA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,,,,,,3.1,
Nigeria,NGA,"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,1.5,,,,,1,0.9,0.8,0.8,0.7,0.6,0.6,,,,
Nigeria,NGA,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,27,42,41,63,49,46,42,43,43,42,53,55,56,57,
Nigeria,NGA,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9,,,,,,,,,24.16679,,,,27.4,,,,,27.8,,,28.8,,31.3,,,33.53097,26.34146,33.9,,
Nigeria,NGA,Number of under-five deaths,SH.DTH.MORT,,,,,,,,,,689073,688440,688142,686664,685043,683359,681989,680898,680518,681516,684390,689785,697703,708941,723388,739972,758256,777478,796581,814761,831984,847558,862346,876924,891267,904490,915546,923254,927552,928421,925834,921271,915408,907474,898653,889225,879601,870953,863819,859572,857368,857975,860314,864684,869053,874128,877100,877838,874496,866695,857899,
Nigeria,NGA,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,25.3,,,,,18.8,,,,,20.1,,
Nigeria,NGA,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.83146,,,,,,,,,,,,,,
Nigeria,NGA,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.45728,,,70.029,,,,45.93253,,,,,,,,,,
Nigeria,NGA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,6.00845,6.4898,7.18573,7.76464,,,,10.29141,11.74161,14.42246,18.55489,22.54111,27.04621,35.4489,42.52817,,31.66316,30.56056,,27.1063,27.85874,,,,,,,,,24.68508,26.70456,29.46275,33.54792,,38.85363,38.13485,37.89763,35.92844,38.53987,41.93288,47.15116,49.10925,49.33885,58.81061,48.15511,48.8203,44.09977,,,,
Nigeria,NGA,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.34511,,,,,,,,,,,,,,
Nigeria,NGA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.64231,71.88682,,,,72.68987,72.91817,72.77665,79.05888,71.30839,72.17992,71.73887,,,,,,,,,,
Nigeria,NGA,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.59633,,,,,81.27095,87.45284,64.25298,62.55392,90.97696,74.93662,,,,,,,,,,,
Nigeria,NGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,40.94025,44.41631,48.73132,50.35062,,,49.09172,60.1015,76.34329,89.74936,94.83936,103.06889,112.76102,113.07883,111.8358,106.28301,93.49089,89.7366,85.38942,83.04525,86.49156,85.64646,89.70445,93.81847,93.60667,89.30061,78.66348,,,94.1129,98.6895,96.37557,98.00531,99.46706,100.67699,101.36508,102.10813,93.31004,84.13864,85.38784,85.11785,90.67124,92.09114,94.11853,90.10355,,84.72564,,,,
Nigeria,NGA,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.69789,,34.92649,44.36541,43.47414,,,39.17027,37.03735,41.48419,,,,,,,,,,
Nigeria,NGA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,288.2701197,320.7128891,328.9139932,389.3031819,536.7640869,482.5698031,263.6183263,83.97745879,85.2948567,76.29518213,70.99786408,60.04880354,49.73290901,54.39412409,100.5511091,160.0480514,207.4378477,235.9646256,272.9050902,69.1718413,70.14010295,78.15754565,78.39123655,73.64702988,75.31031776,86.2656549,91.44303357,90.52812205,99.57532971,92.65386572,100,100.5205645,110.5191859,117.4128991,124.4964396,119.0537879,110.1775243,100.822165,109.1146517,122.7011999,
Nigeria,NGA,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.649309824,,0.627014521,,,2.189682438,,,,,
Nigeria,NGA,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,1.13,0.899,0.808,0.789,0.826,0.788,0.932,0.987,0.908,0.783,0.847,1.044,1.635,2.257,2.547,3.615,4.645,6.357,9.428,9.154,12.013,18.9566,45.3,52.28,70.36,80,81.14,88,92.3381,101.6973,111.2313,120.5782,129.2224,132.888,131.2743,128.6517,125.8081,118.546,148.9017,150.298,153.8616,157.4994,157.3112,158.5526,192.4403,253.492,305.7901,324.2083,325,
Nigeria,NGA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940,1970,2030,1930,1920,1960,2040,2090,2090,2140,2090,2290,2590,2730,2990,3180,3610,3750,3970,4180,4450,4650,4740,4970,5320,5280,5120,5030,5030,5170,
Nigeria,NGA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,88.38949385,85.5414791,76.77526187,62.2683987,50.19254256,56.31292154,56.18768794,49.04190355,68.80762262,64.21149082,59.87784667,53.50150125,50.90218473,46.12287743,46.02292049,42.41722746,44.31595568,37.62452273,46.55264274,57.16047316,37.747306,34.02677963,33.55459562,35.72970174,35.19804017,44.33128349,24.3803505,30.44030519,23.25150825,23.99316644,25.39999264,33.17661635,19.95485914,21.78776116,15.49007147,13.08043666,15.46985285,17.79971966,,
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.191795489,4.102992589,8.57861892,4.950488659,4.884976838,-4.250514188,-15.74362821,-1.248360246,24.19738395,25.00724193,14.23753156,3.36426203,5.392760484,11.16067455,-5.227747559,9.04235173,6.024117846,-5.764158392,6.759430935,4.204831047,-13.12788049,-6.803388815,-10.92408504,-1.115623218,5.913027464,0.06094527,3.200125467,7.334025488,1.919381297,11.77688593,0.358352604,4.631192947,-2.035118776,-1.814924483,-0.072664767,4.195924045,2.93709942,2.581254103,0.584126895,5.015934757,5.917684652,15.32915574,7.34719497,9.250558228,6.438516525,6.059428031,6.591130361,6.764472778,8.036925102,8.005655915,5.307924204,4.230061175,6.671335393,6.309718656,2.652693295,-1.61686895,0.80588662,1.922757342,2.208429277,
Nigeria,NGA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,6.257169154,5.5653009,-3.094752455,2.427808991,0.86444495,13.19287149,-3.006705397,1.22054697,2.706306991,51.27848134,1.348034246,2.892868111,5.346836564,43.94636792,23.50079027,14.35318536,10.71375379,13.91474502,11.48876315,12.41966224,219.002844,14.80255191,19.56894989,5.653664097,6.927769148,5.415452591,19.6694756,20.17712612,28.96967339,6.668941872,18.8639068,46.75235536,41.63905872,43.29646429,75.40165319,26.49108986,5.055345931,6.009344303,13.43057163,22.6737374,10.07647724,21.10905001,9.804323771,22.36834148,19.85849477,23.86438113,7.099730995,7.921387201,0.686098874,16.34276633,9.778458097,9.947636706,4.964745716,4.662622917,2.863665122,9.54367007,11.11891807,10.22848509,10.38477919,
Nigeria,NGA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,,,,,,,,,,,0.01124196,0.266425741,0.000238587,1.286652355,19.18292691,12.56069692,11.82449764,13.72030023,11.00611265,27.79372052,17.23021496,1.974130168,0.952961212,2.386659587,5.441319311,6.009175862,3.172665592,6.431078816,5.531443268,14.71671449,15.78442762,10.27710643,12.66102512,20.15153254,13.18359749,12.34349525,13.61587932,11.04459403,5.599037384,6.657457396,13.96902755,8.432596016,5.80121606,7.466471174,9.836558261,11.42985302,8.998404135,8.219212594,9.39651241,5.784444872,7.982108337,10.13565085,8.604429323,6.513691495,5.109007107,2.655292069,2.595074259,4.382193765,5.479156484,,
Nigeria,NGA,"Services, value added (constant LCU)",NV.SRV.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,5.43179E+12,5.60421E+12,5.56396E+12,5.35256E+12,5.49816E+12,5.67341E+12,5.86106E+12,6.15018E+12,6.43239E+12,6.84992E+12,7.03821E+12,7.28332E+12,7.5441E+12,7.68548E+12,7.83713E+12,8.03313E+12,8.32574E+12,8.71325E+12,9.06214E+12,9.36572E+12,1.00578E+13,1.12027E+13,1.14887E+13,1.37863E+13,1.5252E+13,1.71387E+13,1.93421E+13,2.18569E+13,2.45731E+13,2.77369E+13,2.9095E+13,3.02497E+13,3.27857E+13,3.50302E+13,3.67051E+13,3.64058E+13,3.60732E+13,3.67324E+13,3.75469E+13,
Nigeria,NGA,"Industry (including construction), value added (current LCU)",NV.IND.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,54672532342,51883548311,54163087042,50329983379,62860519634,65045384812,80467740055,1.02938E+11,1.46827E+11,1.75155E+11,2.18119E+11,3.4166E+11,4.17059E+11,5.53957E+11,1.13284E+12,1.53005E+12,1.55754E+12,1.3792E+12,1.60982E+12,2.38883E+12,2.32841E+12,2.65003E+12,3.52514E+12,5.14543E+12,6.52074E+12,7.82211E+12,8.44176E+12,9.87438E+12,9.22981E+12,1.38264E+13,1.78531E+13,1.95877E+13,2.08538E+13,2.2213E+13,1.91886E+13,1.86412E+13,2.56399E+13,3.32183E+13,3.98797E+13,
Nigeria,NGA,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,20132438754,19277704746,14555238880,13453781566,13442122772,9876247647,10826036145,11603666170,9361914097,11648098318,10258523799,9712482808,6519306528,8517079078,11229983188,13381434108,14930514696,15239101110,15453792217,14832338596,18119194261,35259446963,35488628120,37138520817,45952120148,58400299420,67976397377,85201737642,78074611189,86820135996,91236707780,1.00419E+11,1.069E+11,1.13644E+11,1.02042E+11,84908054292,78330051246,84425030937,98166587270,
Nigeria,NGA,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,57605010574,41907334424,27759100930,15750595510,17186569129,17314084579,11173046234,9574774928,12970297201,18200437932,18085082599,17648102475,20422791180,18210344351,13433797492,15842822426,17241934850,16381595366,15911992613,18608675555,14526281408,17476126876,26225949426,19936202795,17857669592,28447402089,40310900129,40020688227,53926131587,63813637484,58762782106,60737133434,65484666043,73988751466,74210721042,69452265183,68181599979,74579920258,,
Nigeria,NGA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-10.45492715,-7.671125057,10.27425738,8.464981304,-8.91025754,5.412292431,3.010675369,29.82911107,-4.445081045,8.062917033,-26.51853401,18.64820369,2.261419512,-8.576266037,-10.87804791,47.90398665,2.086613004,-10.75268817,13.25301205,-23.61954754,11.6273847,31.3612108,-0.954718526,12.37454036,70.37562987,-16.95120858,43.4374447,-30.01775776,11.44566275,25.79271577,-3.588971918,-21.73651735,24.08503061,0.13827226,11.4760813,8.739706353,-1.410634869,,
Nigeria,NGA,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,9.83410043,12.35208628,21.14762151,35.64026558,47.86761828,41.75784295,42.17960326,49.40539814,29.87715504,34.56836851,38.90117148,44.45087016,46.94936279,52.10810156,52.81088346,56.67153795,54.77147378,60.99980887,52.06397894,40.71608465,60.26207253,64.63273238,65.4936578,59.48266091,60.25741286,50.54287483,66.17130947,60.13073744,68.09854381,67.15873335,66.0278551,58.5952058,72.88992233,71.74775271,78.57476948,81.53528155,80.12683198,76.59595088,,
Nigeria,NGA,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,,,,,,,,,,,,,,,,,,,,,,2921747037,3007343289,2016774544,1536804661,1430550320,1057333971,860046371.1,770890961.7,578738090.3,659312716.9,599727145.6,978662571.3,596242922.7,598513641.9,513854734.2,465420493.8,496966164.7,751170664.8,821347859.7,1474704210,1473664333,1278635447,998495868.4,6529666089,8004496320,12102316344,26042051943,31778934790,25247485732,32150446846,35174504880,37798278343,36846963217,36750534964,29354298450,21787470810,16545257981,22314220776,,
Nigeria,NGA,"Lead time to import, median case (days)",LP.IMP.DURS.MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,,,4.09,,4,,5,,3,,2,,
Nigeria,NGA,"Air transport, passengers carried",IS.AIR.PSGR,,,,,,,,,,,173000,227100,286800,314100,430300,590400,800800,1093900,1441000,1581300,1938500,2300200,2138400,2221300,1945900,2575000,2134000,1614400,995000,848900,964800,930000,646500,608400,664800,547900,221200,318200,313400,419700,507396,519453,520278,520263,540461,747648,1307541,1363435,1460900,1365343,4197375,4793913.274,4716148.081,4209624,4462001.63,4613169,4110075,4789878,8169192.31,,
Nigeria,NGA,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,
Nigeria,NGA,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.33333,70,73.33333,80,83.33333,80,86.66667,90,93.33333,86.66666667,86.66666667,83.3333,83.3333,80,80,80,
Nigeria,NGA,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
Nigeria,NGA,"Industrial design applications, resident, by count",IP.IDS.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,638,829,,,640,910,1146,,
Nigeria,NGA,Average number of visits or required meetings with tax officials (for affected firms),IC.TAX.METG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,3.7,,,,,,
Nigeria,NGA,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,9,9,9,
Nigeria,NGA,Time required to obtain an operating license (days),IC.FRM.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,,,,,,,14.4,,,,,,
Nigeria,NGA,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.8,4.8,
Nigeria,NGA,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342,0.354753166,,0.360609829
Nigeria,NGA,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,"Revenue, excluding grants (current LCU)",GC.REV.XGRT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.66753769,,,44.44198608,,,39.66685867,,,
Nigeria,NGA,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,7,7,7,7,7,6.25,6.5,6,6.75,8.149999999,8.431666666,8.916666667,9.5375,9.976666666,10.24166667,9.433333333,9.959166667,13.96166667,16.61666667,20.44166667,25.3,20.04166667,24.75833333,31.65,20.48333333,20.23333333,19.83666667,17.795,18.18416667,20.29,21.27416667,23.43833333,24.77083333,20.71416667,19.18083333,17.94833333,16.89333333,16.93916667,15.13583333,18.99083333,17.585,16.02,16.79166667,16.7225,16.54833333,16.84916667,16.86801576,17.55333333,16.90389696,15.37658698,
Nigeria,NGA,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,3.685047758,1.613072951,4.434421596,5.80215973,1.970575574,1.171359738,1.014960258,1.68923334,2.13228601,3.212164441,2.281205758,1.480136436,3.21752343,5.025940643,4.354123229,1.249728317,1.547217291,1.582647159,4.166224585,11.51249508,17.37618184,19.20960179,4.555772386,7.878411726,6.820118387,4.868416509,3.53225472,8.747991004,9.604675415,12.09834164,10.21820842,7.880542769,8.425629407,4.71701865,3.801428126,5.490765959,5.385999957,4.1957809,4.067692568,5.912981589,7.592124646,5.818184204,,
Nigeria,NGA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.529411765,,,,,,,,,,,,,,,4.665158371,,,,,5.235294118,,,,,5.642533937,,5.642533937,,,,,,
Nigeria,NGA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.3,,,,,73.5,,,,,69.6,,,,,65.8,,64.2,,62.7,,,,,50.2,,,,,,
Nigeria,NGA,"Bird species, threatened",EN.BIR.THRD.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,
Nigeria,NGA,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,,,,,,,,,,,47.69420448,54.00305307,59.15689416,60.93255089,66.69119322,59.22488695,61.68728038,56.36056191,55.74631194,63.24973326,57.40642212,50.41666522,46.2810383,45.97362353,47.38593768,48.1112919,47.64965359,45.32771295,47.7990442,48.34740966,52.01050781,53.22329456,54.18609048,54.76751166,52.80699913,54.00574036,57.49813009,54.83493422,52.84938469,51.74397714,54.35996825,54.04407235,50.26672936,53.77903755,52.50784993,51.63191628,45.4518621,39.70067227,41.39797906,,,,,,,,,,,,
Nigeria,NGA,CO2 emissions (kt),EN.ATM.CO2E.KT,3406.643,4114.374,4180.38,5350.153,7275.328,11763.736,12907.84,12838.167,6633.603,12112.101,21539.958,32280.601,41426.099,49577.84,62291.329,47395.975,55247.022,50567.93,48294.39,70289.056,68154.862,65958.329,65602.63,59929.781,69625.329,69893.02,73505.015,59343.061,70747.431,42441.858,39196.563,42273.176,46614.904,45137.103,35199.533,33681.395,37051.368,41275.752,38026.79,39852.956,79122.859,87017.91,94586.598,100318.119,98997.999,106119.313,98238.93,94868.957,95987.392,76079.249,114150.043,131685.637,119008.818,124329.635,130130.829,115928.538,120369.275,,,,
Nigeria,NGA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Nigeria,NGA,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,,,,,,,,,,,,,,,,,,0.782970862,0.843985299,1.444286205,1.811952986,4.62945006,10.91726297,17.28124026,24.76385615,28.31702374,30.99032039,11.6746499,28.22558535,24.06138787,22.25500477,21.39399664,18.15489398,12.83783954,18.31918547,45.13770866,40.50075959,27.46234411,43.92506821,6.912569464,8.163438356,12.43728081,7.805738234,5.91309163,4.456681504,15.39883405,10.96503218,1.430246008,0.473043083,0.718650537,0.36660987,0.340236959,0.253025296,0.392095331,0.306982765,0.79553796,0.895352138,0.654186751,1.917028695,,
Nigeria,NGA,Net official aid received (current US$),DT.ODA.OATL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,,,,,,,,,,,0,0,626895.8,709037.9,1611027.2,117807.9,1210650.9,-1834260.3,2092747.8,-365650.9,-567491.1,-449515.2,-532254.5,-554875.9,-390626.9,-297742.2,-605603.4,-260655.2,15669718.3,154990464.8,144829228.9,210531873.3,210911549.7,193460406,218465430.6,68416790.7,-1768274,-86506521.3,-60282980.9,-44418319.1,-70161833.5,-78000912.6,-80629483.6,-95879879.4,-94155218.2,-111627810.5,-100196965.3,-106571237.9,-81933170.4,-91274858.5,-65172578,-46917880.5,-20906348.4,127469112.6,-10886047.7,243639376.9,-5280831.8,793813461.6,100436183.9,,
Nigeria,NGA,"Net financial flows, IMF concessional (NFL, current US$)",DT.NFL.IMFC.CD,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
